"380","31.282571793","-86.250183105","31.282903671","-86.222389221"," M"," S1200"," E Hart Ave","AL","Y","805.17","85.056","[[""-86.25018"",""31.282570999999997""],[""-86.25012"",""31.282577999999997""],[""-86.249601"",""31.282584999999997""],[""-86.248397"",""31.282591999999998""],[""-86.246698"",""31.282615999999997""],[""-86.246546"",""31.282614""],[""-86.24493199999999"",""31.282633999999998""],[""-86.243556"",""31.282652""],[""-86.241996"",""31.282674""],[""-86.241427"",""31.282691""],[""-86.241033"",""31.282708999999997""],[""-86.239229"",""31.282736""],[""-86.239055"",""31.282743999999997""],[""-86.237687"",""31.282766""],[""-86.237101"",""31.282771""],[""-86.236781"",""31.282774""],[""-86.23636599999999"",""31.282787""],[""-86.235548"",""31.282798""],[""-86.235356"",""31.282795""],[""-86.235011"",""31.282809""],[""-86.234476"",""31.282809""],[""-86.234223"",""31.282797""],[""-86.23398399999999"",""31.282791999999997""],[""-86.233727"",""31.282797""],[""-86.232905"",""31.282798""],[""-86.232529"",""31.282805999999997""],[""-86.23204799999999"",""31.282819999999997""],[""-86.231706"",""31.282819""],[""-86.23151399999999"",""31.282825""],[""-86.22885699999999"",""31.282857999999997""],[""-86.227305"",""31.282877""],[""-86.227081"",""31.282884""],[""-86.22605299999998"",""31.282893999999988""],[""-86.22388399999998"",""31.28288099999999""],[""-86.22268299999999"",""31.282906999999998""],[""-86.22238799999998"",""31.282903999999988""]]"
"381","31.448009491","-85.658020020","31.453317642","-85.649833679"," M"," S1200"," E Andrews Ave","AL","Y","299.63","50.368","[[""-85.65802099999999"",""31.448009""],[""-85.657844"",""31.448075999999997""],[""-85.657546"",""31.448237""],[""-85.657398"",""31.448283999999997""],[""-85.657282"",""31.448325999999998""],[""-85.657213"",""31.448361""],[""-85.655627"",""31.449081999999997""],[""-85.65518"",""31.449292""],[""-85.654746"",""31.449524""],[""-85.65432899999999"",""31.449775""],[""-85.653977"",""31.450011999999997""],[""-85.653734"",""31.45019""],[""-85.653144"",""31.450654999999998""],[""-85.65260599999999"",""31.451079""],[""-85.651489"",""31.451976""],[""-85.65130099999999"",""31.452123""],[""-85.650982"",""31.452384""],[""-85.65037"",""31.452876999999997""],[""-85.64983199999999"",""31.453317""]]"
"382","31.585634232","-85.691001892","31.598283768","-85.704269409"," M"," S1200"," E Main St","AL","Y","582.34","307.464","[[""-85.69099899999999"",""31.585635""],[""-85.691244"",""31.585942""],[""-85.691951"",""31.586857""],[""-85.692882"",""31.588085""],[""-85.693129"",""31.588386""],[""-85.69339099999999"",""31.588675""],[""-85.694195"",""31.589526999999997""],[""-85.69444999999999"",""31.589824""],[""-85.694687"",""31.590131""],[""-85.694897"",""31.590452""],[""-85.695092"",""31.590777""],[""-85.69528299999999"",""31.591106999999997""],[""-85.695459"",""31.59144""],[""-85.69564799999999"",""31.591768""],[""-85.69586199999999"",""31.592084""],[""-85.696112"",""31.592375999999998""],[""-85.696398"",""31.592644999999997""],[""-85.69670099999999"",""31.592893999999998""],[""-85.69684099999999"",""31.593003""],[""-85.696981"",""31.593104""],[""-85.69716"",""31.593232999999998""],[""-85.699327"",""31.595011""],[""-85.699642"",""31.595257""],[""-85.69997099999999"",""31.595485999999998""],[""-85.70202599999999"",""31.596784999999997""],[""-85.70338799999999"",""31.597672""],[""-85.703724"",""31.597901999999998""],[""-85.704268"",""31.598284""]]"
"383","32.431285858","-87.014381409","32.431488037","-87.005371094"," M"," S1200"," E Highland Ave","AL","Y","257.92","79.083","[[""-87.014378"",""32.431284999999995""],[""-87.011478"",""32.431312""],[""-87.010781"",""32.431303""],[""-87.01026999999999"",""32.431322""],[""-87.00975"",""32.431332999999995""],[""-87.009512"",""32.431331""],[""-87.009266"",""32.431334""],[""-87.008855"",""32.431332999999995""],[""-87.00750099999999"",""32.431353""],[""-87.00683599999999"",""32.431362""],[""-87.005658"",""32.431432""],[""-87.00537399999999"",""32.431489""]]"
"384","32.431480408","-87.014373779","32.431488037","-87.005371094"," M"," S1200"," E Highland Ave","AL","Y","257.59","84.130","[[""-87.014375"",""32.43148""],[""-87.014088"",""32.431475999999996""],[""-87.013716"",""32.431475999999996""],[""-87.013375"",""32.431466""],[""-87.01324"",""32.431472""],[""-87.01289799999999"",""32.431466""],[""-87.012592"",""32.431475999999996""],[""-87.012222"",""32.43148""],[""-87.01212799999999"",""32.431486""],[""-87.011707"",""32.431486""],[""-87.011078"",""32.431469""],[""-87.009986"",""32.431483""],[""-87.009748"",""32.431477""],[""-87.009537"",""32.431483""],[""-87.009503"",""32.431483""],[""-87.009453"",""32.431481999999995""],[""-87.009176"",""32.431486""],[""-87.008546"",""32.431506""],[""-87.007932"",""32.431511""],[""-87.007485"",""32.43152""],[""-87.007324"",""32.431525""],[""-87.006149"",""32.431526999999996""],[""-87.00537399999999"",""32.431489""]]"
"385","31.023935318","-87.493797302","31.024583817","-87.471305847"," M"," S1200"," E Nashville Ave","AL","Y","653.63","84.690","[[""-87.49379499999999"",""31.023934999999998""],[""-87.493577"",""31.023947999999997""],[""-87.49314199999999"",""31.02395""],[""-87.49288299999999"",""31.023956""],[""-87.49260000000001"",""31.023972999999998""],[""-87.49247199999999"",""31.023968999999997""],[""-87.491873"",""31.023986999999998""],[""-87.491706"",""31.023996999999998""],[""-87.491554"",""31.023999""],[""-87.49139"",""31.023989""],[""-87.49130799999999"",""31.023996""],[""-87.490799"",""31.024016""],[""-87.490456"",""31.024024999999998""],[""-87.490025"",""31.024047""],[""-87.48951699999999"",""31.024058999999998""],[""-87.489358"",""31.024072999999998""],[""-87.489269"",""31.024067""],[""-87.48836"",""31.024099""],[""-87.488179"",""31.024100999999998""],[""-87.48715899999999"",""31.024130999999997""],[""-87.487045"",""31.024141999999998""],[""-87.486905"",""31.024137""],[""-87.48646699999999"",""31.024151""],[""-87.485821"",""31.024168""],[""-87.48571199999999"",""31.024175""],[""-87.484775"",""31.024193999999998""],[""-87.484624"",""31.024205""],[""-87.484521"",""31.0242""],[""-87.484009"",""31.02421""],[""-87.483436"",""31.024221999999998""],[""-87.482384"",""31.024251999999997""],[""-87.482232"",""31.024262999999998""],[""-87.482047"",""31.024264""],[""-87.481017"",""31.024293""],[""-87.47972399999999"",""31.024331""],[""-87.47824399999999"",""31.024378""],[""-87.477458"",""31.024403""],[""-87.476635"",""31.024426""],[""-87.475752"",""31.024449999999998""],[""-87.473872"",""31.024510999999997""],[""-87.472922"",""31.024535999999998""],[""-87.471308"",""31.024583999999997""]]"
"386","33.949317932","-86.031417847","33.954917908","-86.041549683"," M"," S1200"," E Grand Ave","AL","Y","343.57","295.821","[[""-86.031418"",""33.94931799999999""],[""-86.03149299999998"",""33.94937""],[""-86.03171799999998"",""33.949528""],[""-86.03179399999999"",""33.949581""],[""-86.03188299999998"",""33.949643""],[""-86.03206099999998"",""33.949761999999986""],[""-86.03232299999999"",""33.94993699999999""],[""-86.032516"",""33.950057""],[""-86.032724"",""33.95017599999999""],[""-86.03286199999998"",""33.950248""],[""-86.03289199999999"",""33.950262999999985""],[""-86.03317899999999"",""33.95041299999999""],[""-86.033507"",""33.950579999999995""],[""-86.03354299999998"",""33.95059899999999""],[""-86.034497"",""33.95107399999999""],[""-86.03482799999999"",""33.951239""],[""-86.034868"",""33.951259""],[""-86.03498899999998"",""33.951319999999996""],[""-86.03502999999999"",""33.95134099999999""],[""-86.03522099999999"",""33.95143699999999""],[""-86.03542799999998"",""33.95153799999999""],[""-86.036625"",""33.952121999999996""],[""-86.03702499999999"",""33.952317""],[""-86.03745499999998"",""33.952526999999996""],[""-86.038747"",""33.95315899999999""],[""-86.03917799999999"",""33.953369999999985""],[""-86.03925199999999"",""33.95340999999999""],[""-86.03947599999998"",""33.95353099999999""],[""-86.039551"",""33.953572""],[""-86.03998899999999"",""33.95377899999999""],[""-86.04017999999999"",""33.95386899999999""],[""-86.04034"",""33.953956999999996""],[""-86.04049599999999"",""33.954049999999995""],[""-86.04064599999998"",""33.954147999999996""],[""-86.04078799999999"",""33.954247999999986""],[""-86.04092599999998"",""33.954352""],[""-86.04118699999998"",""33.954575999999996""],[""-86.04119399999999"",""33.954582999999985""],[""-86.04154599999998"",""33.954917""]]"
"387","31.032186508","-85.866615295","31.033042908","-85.863655090"," M"," S1200"," E Town Ave","AL","Y","91.00","62.429","[[""-85.866616"",""31.032186""],[""-85.86636899999999"",""31.032207999999997""],[""-85.866286"",""31.032221""],[""-85.866125"",""31.032259999999997""],[""-85.865376"",""31.032497""],[""-85.86492799999999"",""31.032640999999998""],[""-85.863655"",""31.033043""]]"
"388","31.223276138","-85.388893127","31.193325043","-85.316001892"," M"," S1200"," E Main St","AL","Y","2436.21","113.024","[[""-85.38888999999999"",""31.223277""],[""-85.388836"",""31.223325""],[""-85.388464"",""31.223292999999998""],[""-85.387614"",""31.223229999999997""],[""-85.387283"",""31.223201999999997""],[""-85.386337"",""31.223125""],[""-85.38603599999999"",""31.223105999999998""],[""-85.38582599999998"",""31.223091""],[""-85.38327599999998"",""31.223046999999998""],[""-85.383074"",""31.223043999999998""],[""-85.38291799999999"",""31.223043999999998""],[""-85.38265299999999"",""31.223039999999997""],[""-85.38017699999999"",""31.223001""],[""-85.37923499999998"",""31.222985999999988""],[""-85.37738199999998"",""31.222956999999997""],[""-85.37695499999998"",""31.222946999999998""],[""-85.37653"",""31.222928999999997""],[""-85.37610499999998"",""31.222895999999988""],[""-85.37568299999998"",""31.22284799999999""],[""-85.37526199999999"",""31.22278599999999""],[""-85.374847"",""31.222711""],[""-85.374617"",""31.222663999999998""],[""-85.374025"",""31.222510999999997""],[""-85.373621"",""31.222395""],[""-85.37322499999999"",""31.222267""],[""-85.372985"",""31.222181""],[""-85.372449"",""31.221964""],[""-85.372072"",""31.221794""],[""-85.371703"",""31.22161""],[""-85.371342"",""31.221414""],[""-85.371191"",""31.221325""],[""-85.369789"",""31.220498""],[""-85.36950299999998"",""31.22034299999999""],[""-85.36913199999998"",""31.22015999999999""],[""-85.36882899999999"",""31.220022999999998""],[""-85.36860199999998"",""31.21993499999999""],[""-85.36829799999998"",""31.219821999999997""],[""-85.36804599999999"",""31.21972799999999""],[""-85.36764199999999"",""31.21959999999999""],[""-85.36625699999999"",""31.21917799999999""],[""-85.365629"",""31.218985999999997""],[""-85.365236"",""31.21885""],[""-85.364848"",""31.218695""],[""-85.364471"",""31.218521""],[""-85.364104"",""31.218332999999998""],[""-85.363751"",""31.218128999999998""],[""-85.36353"",""31.217993""],[""-85.363084"",""31.217674""],[""-85.36277199999999"",""31.217426999999997""],[""-85.362478"",""31.217166""],[""-85.361741"",""31.216457""],[""-85.36157"",""31.216293""],[""-85.361519"",""31.216241""],[""-85.361392"",""31.216112""],[""-85.361308"",""31.216019""],[""-85.36119"",""31.215895999999997""],[""-85.361154"",""31.215851999999998""],[""-85.361004"",""31.21569""],[""-85.360828"",""31.215518""],[""-85.36021199999999"",""31.214949999999998""],[""-85.359935"",""31.214675""],[""-85.359349"",""31.214152""],[""-85.35793199999999"",""31.212788999999997""],[""-85.355665"",""31.210599""],[""-85.355379"",""31.210327""],[""-85.354816"",""31.209775999999998""],[""-85.35424499999999"",""31.209231""],[""-85.353127"",""31.208145""],[""-85.35276999999999"",""31.207804""],[""-85.352536"",""31.20759299999999""],[""-85.35193799999999"",""31.207079""],[""-85.35162099999998"",""31.206833999999997""],[""-85.35097799999998"",""31.206353999999997""],[""-85.35064699999998"",""31.20612399999999""],[""-85.350323"",""31.205910999999997""],[""-85.35030799999998"",""31.205901999999988""],[""-85.34961099999998"",""31.205478999999997""],[""-85.34925199999999"",""31.20527799999999""],[""-85.34873399999998"",""31.204995""],[""-85.34822799999999"",""31.20471799999999""],[""-85.34814999999999"",""31.20467999999999""],[""-85.347082"",""31.204117""],[""-85.345902"",""31.203494""],[""-85.345832"",""31.203452""],[""-85.34402899999999"",""31.202495""],[""-85.343598"",""31.202261""],[""-85.34349399999999"",""31.202206999999998""],[""-85.342726"",""31.201804""],[""-85.34142399999999"",""31.20111""],[""-85.341211"",""31.200992999999997""],[""-85.340341"",""31.200533999999998""],[""-85.337743"",""31.199147""],[""-85.33744999999999"",""31.198994""],[""-85.33731"",""31.198915999999997""],[""-85.33412"",""31.197222""],[""-85.33375"",""31.197039999999998""],[""-85.33330199999999"",""31.196831""],[""-85.33296699999998"",""31.19668899999999""],[""-85.33276899999998"",""31.196604999999998""],[""-85.33230999999999"",""31.196417999999998""],[""-85.33192099999998"",""31.19627099999999""],[""-85.33129199999999"",""31.196054999999998""],[""-85.33073399999999"",""31.195878999999998""],[""-85.33040799999999"",""31.195788999999998""],[""-85.32983699999998"",""31.19564499999999""],[""-85.32926199999999"",""31.195508999999998""],[""-85.32893399999999"",""31.195441""],[""-85.32851099999999"",""31.195362999999997""],[""-85.328007"",""31.195282""],[""-85.324534"",""31.194774""],[""-85.323309"",""31.194596999999998""],[""-85.322054"",""31.194405999999997""],[""-85.320798"",""31.194225999999997""],[""-85.320296"",""31.194149""],[""-85.31979299999999"",""31.194066999999997""],[""-85.319225"",""31.193969""],[""-85.318963"",""31.19392""],[""-85.318872"",""31.193907999999997""],[""-85.31879699999999"",""31.19389""],[""-85.31862799999999"",""31.193859999999997""],[""-85.318131"",""31.193762""],[""-85.31689399999999"",""31.193503""],[""-85.316396"",""31.193407999999998""],[""-85.316001"",""31.193324999999998""]]"
"389","34.818550110","-86.944442749","34.819446564","-86.969131470"," M"," S1200"," E Elm St","AL","Y","687.58","262.909","[[""-86.944445"",""34.81855""],[""-86.94463499999999"",""34.81858299999999""],[""-86.945103"",""34.81862699999999""],[""-86.945374"",""34.818643""],[""-86.947518"",""34.81872299999999""],[""-86.947591"",""34.818725""],[""-86.948071"",""34.818739""],[""-86.948993"",""34.81876599999999""],[""-86.94985499999999"",""34.818801""],[""-86.95028099999999"",""34.818812""],[""-86.95064099999999"",""34.818821""],[""-86.95089"",""34.818827999999996""],[""-86.95165899999999"",""34.81884""],[""-86.951768"",""34.81884399999999""],[""-86.95189799999999"",""34.818847999999996""],[""-86.95195699999998"",""34.818847999999996""],[""-86.95262499999998"",""34.818875999999996""],[""-86.95343199999999"",""34.818895999999995""],[""-86.95359799999999"",""34.81890099999999""],[""-86.95391399999998"",""34.818913999999985""],[""-86.95460799999998"",""34.81894299999999""],[""-86.9551"",""34.818954999999995""],[""-86.95623599999999"",""34.818996""],[""-86.958631"",""34.819082""],[""-86.963961"",""34.819266999999996""],[""-86.964286"",""34.819279""],[""-86.964597"",""34.819289""],[""-86.965305"",""34.81931399999999""],[""-86.96574599999998"",""34.81933099999999""],[""-86.967356"",""34.819393""],[""-86.96746199999998"",""34.819396999999995""],[""-86.96891499999998"",""34.81944099999999""],[""-86.96912799999998"",""34.81944699999999""]]"
"390","32.184028625","-86.579971313","32.184272766","-86.574539185"," M"," S1200"," E Tuskeena St","AL","Y","156.37","76.000","[[""-86.57997299999998"",""32.184029999999986""],[""-86.57914999999998"",""32.184049""],[""-86.57897899999999"",""32.184046999999985""],[""-86.57890399999998"",""32.184052""],[""-86.57826799999998"",""32.18406399999999""],[""-86.57640699999999"",""32.184104999999995""],[""-86.57610499999998"",""32.18410099999999""],[""-86.575456"",""32.184162""],[""-86.57453599999998"",""32.184271999999986""]]"
"391","32.288192749","-87.765480042","32.306251526","-87.797966003"," M"," S1200"," E Coats Ave","AL","Y","1194.38","293.244","[[""-87.76548299999999"",""32.288192999999985""],[""-87.76571199999998"",""32.288387""],[""-87.76605299999999"",""32.28865199999999""],[""-87.76612399999999"",""32.28871""],[""-87.767501"",""32.289811""],[""-87.768171"",""32.290348""],[""-87.769992"",""32.29180399999999""],[""-87.770037"",""32.29184""],[""-87.770089"",""32.291883""],[""-87.77032"",""32.292066999999996""],[""-87.77070499999999"",""32.292397""],[""-87.77084699999999"",""32.29253""],[""-87.77104299999999"",""32.29271599999999""],[""-87.77134599999998"",""32.293022""],[""-87.771444"",""32.293129""],[""-87.771822"",""32.29356599999999""],[""-87.77208899999998"",""32.293898999999996""],[""-87.772243"",""32.29412299999999""],[""-87.77241599999999"",""32.294334""],[""-87.773319"",""32.295592""],[""-87.774215"",""32.296866""],[""-87.774672"",""32.297528""],[""-87.775376"",""32.298524""],[""-87.77586199999999"",""32.299191""],[""-87.776062"",""32.299445999999996""],[""-87.776169"",""32.299571""],[""-87.776404"",""32.299819""],[""-87.77653"",""32.299934""],[""-87.77666699999999"",""32.300047""],[""-87.776935"",""32.300255""],[""-87.777231"",""32.300447999999996""],[""-87.777598"",""32.300669""],[""-87.777745"",""32.30075""],[""-87.778117"",""32.300962""],[""-87.77843299999999"",""32.301144""],[""-87.77958"",""32.301777""],[""-87.78006599999999"",""32.302051""],[""-87.78022299999999"",""32.302137""],[""-87.780379"",""32.302222""],[""-87.780937"",""32.302531""],[""-87.78197899999999"",""32.30312""],[""-87.782404"",""32.303351""],[""-87.78330000000001"",""32.303855999999996""],[""-87.783658"",""32.304049""],[""-87.78429299999999"",""32.304401999999996""],[""-87.784469"",""32.304499""],[""-87.78541"",""32.305029999999995""],[""-87.785707"",""32.305189999999996""],[""-87.785853"",""32.305275""],[""-87.786005"",""32.305357""],[""-87.786152"",""32.305436""],[""-87.78628899999998"",""32.30551799999999""],[""-87.78648699999998"",""32.305627""],[""-87.78673099999999"",""32.305752999999996""],[""-87.78731799999998"",""32.306042999999995""],[""-87.78760899999999"",""32.30615999999999""],[""-87.78781699999999"",""32.306235""],[""-87.78805799999999"",""32.306315999999995""],[""-87.78821099999999"",""32.306362""],[""-87.78850799999998"",""32.30644399999999""],[""-87.788826"",""32.30651999999999""],[""-87.78897899999998"",""32.30655399999999""],[""-87.78929399999998"",""32.306612""],[""-87.789614"",""32.306651999999985""],[""-87.79004999999998"",""32.30669199999999""],[""-87.79033799999999"",""32.306708""],[""-87.79063099999999"",""32.306716""],[""-87.79079899999999"",""32.306708""],[""-87.79092599999998"",""32.30671399999999""],[""-87.79108399999998"",""32.30671399999999""],[""-87.79151499999999"",""32.306677""],[""-87.79175599999999"",""32.306649""],[""-87.792103"",""32.306605999999995""],[""-87.793071"",""32.306471""],[""-87.79365899999999"",""32.306387""],[""-87.79393499999999"",""32.306353""],[""-87.794279"",""32.306311""],[""-87.79459799999998"",""32.306283""],[""-87.79507499999998"",""32.306255""],[""-87.79538099999999"",""32.306249""],[""-87.79634199999998"",""32.30624399999999""],[""-87.79646999999999"",""32.306239999999995""],[""-87.79699699999999"",""32.306243""],[""-87.797144"",""32.306253999999996""],[""-87.797573"",""32.306263""],[""-87.797966"",""32.306252""]]"
"392","31.518951416","-87.348869324","31.523660660","-87.345413208"," M"," S1200"," E Claiborne St","AL","Y","188.28","26.286","[[""-87.348871"",""31.518951999999988""],[""-87.34850699999998"",""31.51943999999999""],[""-87.34727699999999"",""31.521128999999988""],[""-87.34657199999998"",""31.522095999999998""],[""-87.34646699999999"",""31.522217999999988""],[""-87.34552099999999"",""31.523498999999997""],[""-87.345413"",""31.52366""]]"
"393","32.351760864","-86.308403015","32.351890564","-86.299728394"," M"," S1200"," E Fairview Ave","AL","Y","248.39","76.500","[[""-86.30840599999999"",""32.35176""],[""-86.30670599999999"",""32.351780999999995""],[""-86.30451099999999"",""32.351808999999996""],[""-86.30421799999999"",""32.351813""],[""-86.302487"",""32.351846""],[""-86.301152"",""32.351869""],[""-86.30017099999999"",""32.351886""],[""-86.29973199999999"",""32.351892""]]"
"394","32.460353851","-86.450859070","32.460342407","-86.450675964"," M"," S1200"," E Main St","AL","Y","5.08","46.000","[[""-86.450856"",""32.460352""],[""-86.450679"",""32.460341""]]"
"395","30.883497238","-87.773513794","30.891481400","-87.750976562"," M"," S1200"," E 2nd St","AL","Y","733.04","68.017","[[""-87.77351499999999"",""30.88349799999999""],[""-87.77307499999999"",""30.883645999999988""],[""-87.77188199999999"",""30.884063999999988""],[""-87.770704"",""30.884480999999997""],[""-87.769515"",""30.884904""],[""-87.768326"",""30.885316""],[""-87.76803699999999"",""30.885423999999997""],[""-87.76762399999998"",""30.885566999999998""],[""-87.76723099999998"",""30.88570999999999""],[""-87.76708099999999"",""30.885763999999998""],[""-87.76674299999999"",""30.885894999999998""],[""-87.766542"",""30.885980999999997""],[""-87.76634399999999"",""30.88607599999999""],[""-87.766216"",""30.88614499999999""],[""-87.76590199999998"",""30.886326999999998""],[""-87.76571699999998"",""30.886443999999997""],[""-87.765495"",""30.886596999999988""],[""-87.76542099999999"",""30.88664699999999""],[""-87.765022"",""30.886968""],[""-87.764195"",""30.887648""],[""-87.763843"",""30.887964999999998""],[""-87.763575"",""30.88817799999999""],[""-87.763232"",""30.888459999999988""],[""-87.762512"",""30.889063999999998""],[""-87.762214"",""30.88929399999999""],[""-87.76190499999998"",""30.889516999999998""],[""-87.76172299999999"",""30.88962899999999""],[""-87.76153499999998"",""30.889731999999988""],[""-87.76114599999998"",""30.88991599999999""],[""-87.76087599999998"",""30.890017""],[""-87.76073699999999"",""30.89006099999999""],[""-87.76059699999999"",""30.8901""],[""-87.76038599999998"",""30.890145999999998""],[""-87.76031299999998"",""30.890162""],[""-87.75958899999999"",""30.890283""],[""-87.75943999999998"",""30.89029999999999""],[""-87.759191"",""30.890304999999998""],[""-87.75899799999999"",""30.890298999999988""],[""-87.75865799999998"",""30.890277999999988""],[""-87.75850699999998"",""30.890263999999988""],[""-87.75843499999999"",""30.89025799999999""],[""-87.75821499999999"",""30.890242999999998""],[""-87.75713399999998"",""30.89018899999999""],[""-87.75634199999999"",""30.890155""],[""-87.75621199999999"",""30.890151999999997""],[""-87.75605499999999"",""30.89014799999999""],[""-87.75570199999999"",""30.890162999999998""],[""-87.755566"",""30.89016499999999""],[""-87.75526499999998"",""30.890155999999998""],[""-87.75511799999998"",""30.890156999999988""],[""-87.75502699999998"",""30.890163999999988""],[""-87.75489899999998"",""30.89017499999999""],[""-87.75468299999999"",""30.890207""],[""-87.754469"",""30.890245999999998""],[""-87.75404499999999"",""30.89034099999999""],[""-87.75383499999998"",""30.890397""],[""-87.75362799999999"",""30.890459999999997""],[""-87.75266099999999"",""30.89080399999999""],[""-87.752178"",""30.890981999999997""],[""-87.75097799999999"",""30.89148199999999""]]"
"396","32.837707520","-86.955863953","32.848873138","-86.961479187"," M"," S1200"," E Capitol Dr","AL","Y","410.80","309.692","[[""-86.95586399999999"",""32.837707""],[""-86.955933"",""32.837854""],[""-86.955968"",""32.837914999999995""],[""-86.95633199999999"",""32.838662""],[""-86.956462"",""32.838915""],[""-86.957413"",""32.840787999999996""],[""-86.95818899999999"",""32.842332""],[""-86.958444"",""32.842836999999996""],[""-86.958951"",""32.843837""],[""-86.96118899999999"",""32.848296999999995""],[""-86.961246"",""32.848422""],[""-86.961368"",""32.848659999999995""],[""-86.961478"",""32.848872""]]"
"397","34.130649567","-85.644790649","34.133026123","-85.647247314"," M"," S1200"," E Main St","AL","Y","106.12","286.400","[[""-85.64479399999999"",""34.13064899999999""],[""-85.645026"",""34.13084599999999""],[""-85.64556299999998"",""34.131316999999996""],[""-85.64591199999998"",""34.13164199999999""],[""-85.64624599999999"",""34.131971""],[""-85.64645999999999"",""34.13219""],[""-85.64697699999999"",""34.132743999999995""],[""-85.64707199999998"",""34.132851999999986""],[""-85.64718399999998"",""34.132957999999995""],[""-85.64724799999999"",""34.133027999999996""]]"
"398","31.304416656","-85.814567566","31.298099518","-85.791084290"," M"," S1200"," E Park Ave","AL","Y","715.65","102.822","[[""-85.814568"",""31.304416""],[""-85.814315"",""31.304315""],[""-85.81382699999999"",""31.304176""],[""-85.81339299999999"",""31.304064999999998""],[""-85.813012"",""31.303938""],[""-85.812679"",""31.303842""],[""-85.81196299999999"",""31.303622999999998""],[""-85.810119"",""31.30305""],[""-85.809956"",""31.303006""],[""-85.809074"",""31.302733""],[""-85.80880599999999"",""31.302643""],[""-85.80818699999999"",""31.302446999999997""],[""-85.80763199999998"",""31.302277999999998""],[""-85.80676099999998"",""31.301983999999997""],[""-85.80661499999998"",""31.301946999999988""],[""-85.80632899999999"",""31.30187199999999""],[""-85.805852"",""31.301724""],[""-85.805263"",""31.301541999999998""],[""-85.80433099999999"",""31.301253""],[""-85.80200699999999"",""31.300532999999998""],[""-85.80192799999999"",""31.30050299999999""],[""-85.80176699999998"",""31.300452999999997""],[""-85.80160599999999"",""31.300408999999988""],[""-85.80113"",""31.30026099999999""],[""-85.80097299999998"",""31.300208999999988""],[""-85.800578"",""31.300089999999997""],[""-85.80009299999999"",""31.29993699999999""],[""-85.799621"",""31.299772999999988""],[""-85.79940299999998"",""31.299703999999988""],[""-85.79906099999998"",""31.299616""],[""-85.79770599999999"",""31.299204999999997""],[""-85.797144"",""31.299029999999988""],[""-85.79657999999999"",""31.298870999999988""],[""-85.79600399999998"",""31.29872299999999""],[""-85.79524099999999"",""31.29855099999999""],[""-85.79506299999998"",""31.298516999999997""],[""-85.79482899999998"",""31.298476999999988""],[""-85.794015"",""31.298340999999997""],[""-85.793581"",""31.29828499999999""],[""-85.79314499999998"",""31.298237""],[""-85.792551"",""31.298185""],[""-85.79229599999998"",""31.298175999999998""],[""-85.792039"",""31.298162999999988""],[""-85.79144399999998"",""31.298117999999988""],[""-85.79108699999999"",""31.298099999999998""]]"
"399","31.286220551","-86.252090454","31.286346436","-86.244064331"," M"," S1200"," E Stewart Ave","AL","Y","232.49","81.533","[[""-86.252093"",""31.28622""],[""-86.25175099999998"",""31.286216999999997""],[""-86.25098099999998"",""31.286227999999998""],[""-86.25062199999999"",""31.28623699999999""],[""-86.25056999999998"",""31.286237999999997""],[""-86.250329"",""31.286244""],[""-86.249867"",""31.286254999999997""],[""-86.24839399999999"",""31.286272""],[""-86.246583"",""31.286296""],[""-86.24627699999999"",""31.286298""],[""-86.245756"",""31.286309""],[""-86.245238"",""31.286310999999998""],[""-86.244952"",""31.286316""],[""-86.244367"",""31.286333""],[""-86.244068"",""31.286345999999998""]]"
